Year,Month,Channel,Brand,Weight range,Units (in 1000),Value (in 1000 rub),Volume (in 1000 kg),Number of stores
2019,6,Hypermarkets,Orange,250-299G,100,10000,1000,N/A
2019,6,Hypermarkets,Orange,400-599G,100,10000,1000,N/A
2019,6,Minimarkets,Green,200-249G,100,10000,1000,N/A
2019,6,Minimarkets,Green,300-349G,100,10000,1000,N/A
2019,6,Minimarkets,Green,350-399G,100,10000,1000,N/A
2019,6,Minimarkets,Green,400-599G,100,10000,1000,N/A
2019,6,Minimarkets,Green,600-899G,100,10000,1000,N/A
2019,6,Minimarkets,Yellow,350-399G,100,10000,1000,N/A
2019,6,Minimarkets,Blue,400-599G,100,10000,1000,N/A
2019,6,Minimarkets,Black,200-249G,100,10000,1000,N/A
2019,6,Minimarkets,Black,400-599G,100,10000,1000,N/A
2019,6,Minimarkets,White,<200G,100,10000,1000,N/A
2019,6,Minimarkets,Mat,400-599G,100,10000,1000,N/A
2019,6,Minimarkets,Purple,400-599G,100,10000,1000,N/A
2019,6,Minimarkets,Vivid,350-399G,100,10000,1000,N/A
2019,6,Supermarkets,Green,200-249G,100,10000,1000,N/A
2019,6,Supermarkets,Green,350-399G,100,10000,1000,N/A
2019,6,Supermarkets,Green,400-599G,100,10000,1000,N/A
2019,6,Supermarkets,Green,600-899G,100,10000,1000,N/A
2019,6,Supermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,6,Supermarkets,Blue,400-599G,100,10000,1000,N/A
2019,6,Supermarkets,Black,200-249G,100,10000,1000,N/A
2019,6,Supermarkets,Black,400-599G,100,10000,1000,N/A
2019,6,Supermarkets,Pale,<200G,100,10000,1000,N/A
2019,6,Supermarkets,Pale,400-599G,100,10000,1000,N/A
2019,6,Supermarkets,Cream,<200G,100,10000,1000,N/A
2019,6,Supermarkets,Cream,250-299G,100,10000,1000,N/A
2019,6,Supermarkets,Cream,400-599G,100,10000,1000,N/A
2019,6,Supermarkets,Deep,<200G,100,10000,1000,N/A
2019,6,Supermarkets,Deep,350-399G,100,10000,1000,N/A
2019,6,Supermarkets,Deep,400-599G,100,10000,1000,N/A
2019,6,Supermarkets,White,<200G,100,10000,1000,N/A
2019,6,Supermarkets,Dim,<200G,100,10000,1000,N/A
2019,6,Supermarkets,Dim,350-399G,100,10000,1000,N/A
2019,6,Supermarkets,Dim,400-599G,100,10000,1000,N/A
2019,7,Hypermarkets,Green,200-249G,100,10000,1000,N/A
2019,7,Hypermarkets,Green,350-399G,100,10000,1000,N/A
2019,7,Hypermarkets,Green,400-599G,100,10000,1000,N/A
2019,7,Hypermarkets,Green,600-899G,100,10000,1000,N/A
2019,7,Hypermarkets,Blue,400-599G,100,10000,1000,N/A
2019,7,Hypermarkets,Black,200-249G,100,10000,1000,N/A
2019,7,Hypermarkets,Black,400-599G,100,10000,1000,N/A
2019,7,Hypermarkets,Black,600-899G,100,10000,1000,N/A
2019,7,Hypermarkets,White,<200G,100,10000,1000,N/A
2019,7,Hypermarkets,Red,350-399G,100,10000,1000,N/A
2019,7,Hypermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,7,Hypermarkets,Purple,400-599G,100,10000,1000,N/A
2019,7,Hypermarkets,Pink,<200G,100,10000,1000,N/A
2019,7,Hypermarkets,Brown,400-599G,100,10000,1000,N/A
2019,7,Hypermarkets,Orange,250-299G,100,10000,1000,N/A
2019,7,Hypermarkets,Orange,400-599G,100,10000,1000,N/A
2019,7,Minimarkets,Green,200-249G,100,10000,1000,N/A
2019,7,Minimarkets,Green,350-399G,100,10000,1000,N/A
2019,7,Minimarkets,Green,400-599G,100,10000,1000,N/A
2019,7,Minimarkets,Green,600-899G,100,10000,1000,N/A
2019,7,Minimarkets,Blue,400-599G,100,10000,1000,N/A
2019,7,Minimarkets,Yellow,350-399G,100,10000,1000,N/A
2019,7,Minimarkets,Black,200-249G,100,10000,1000,N/A
2019,7,Minimarkets,Black,400-599G,100,10000,1000,N/A
2019,7,Minimarkets,White,<200G,100,10000,1000,N/A
2019,7,Minimarkets,Red,350-399G,100,10000,1000,N/A
2019,7,Minimarkets,Purple,400-599G,100,10000,1000,N/A
2019,7,Minimarkets,Mat,400-599G,100,10000,1000,N/A
2019,7,Minimarkets,Pale,<200G,100,10000,1000,N/A
2019,7,Minimarkets,Pale,400-599G,100,10000,1000,N/A
2019,7,Minimarkets,Silver,400-599G,100,10000,1000,N/A
2019,7,Supermarkets,Green,200-249G,100,10000,1000,N/A
2019,7,Supermarkets,Green,300-349G,100,10000,1000,N/A
2019,7,Supermarkets,Green,350-399G,100,10000,1000,N/A
2019,7,Supermarkets,Green,400-599G,100,10000,1000,N/A
2019,7,Supermarkets,Green,600-899G,100,10000,1000,N/A
2019,7,Supermarkets,Blue,400-599G,100,10000,1000,N/A
2019,7,Supermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,7,Supermarkets,Black,200-249G,100,10000,1000,N/A
2019,7,Supermarkets,Black,400-599G,100,10000,1000,N/A
2019,7,Supermarkets,Black,600-899G,100,10000,1000,N/A
2019,7,Supermarkets,Red,350-399G,100,10000,1000,N/A
2019,7,Supermarkets,Pale,<200G,100,10000,1000,N/A
2019,7,Supermarkets,Pale,400-599G,100,10000,1000,N/A
2019,7,Supermarkets,Cream,<200G,100,10000,1000,N/A
2019,7,Supermarkets,Cream,250-299G,100,10000,1000,N/A
2019,7,Supermarkets,Cream,400-599G,100,10000,1000,N/A
2019,7,Supermarkets,Deep,<200G,100,10000,1000,N/A
2019,7,Supermarkets,Deep,350-399G,100,10000,1000,N/A
2019,7,Supermarkets,Deep,400-599G,100,10000,1000,N/A
2019,7,Supermarkets,White,<200G,100,10000,1000,N/A
2019,7,Supermarkets,Dim,<200G,100,10000,1000,N/A
2019,7,Supermarkets,Dim,350-399G,100,10000,1000,N/A
2019,7,Supermarkets,Dim,400-599G,100,10000,1000,N/A
2019,8,Hypermarkets,Green,200-249G,100,10000,1000,N/A
2019,8,Hypermarkets,Green,350-399G,100,10000,1000,N/A
2019,8,Hypermarkets,Green,400-599G,100,10000,1000,N/A
2019,8,Hypermarkets,Green,600-899G,100,10000,1000,N/A
2019,8,Hypermarkets,Blue,400-599G,100,10000,1000,N/A
2019,8,Hypermarkets,Black,200-249G,100,10000,1000,N/A
2019,8,Hypermarkets,Black,400-599G,100,10000,1000,N/A
2019,8,Hypermarkets,Black,600-899G,100,10000,1000,N/A
2019,8,Hypermarkets,Red,350-399G,100,10000,1000,N/A
2019,8,Hypermarkets,White,<200G,100,10000,1000,N/A
2019,8,Hypermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,8,Hypermarkets,Purple,400-599G,100,10000,1000,N/A
2019,8,Hypermarkets,Pink,<200G,100,10000,1000,N/A
2019,8,Hypermarkets,Orange,250-299G,100,10000,1000,N/A
2019,8,Hypermarkets,Orange,400-599G,100,10000,1000,N/A
2019,8,Hypermarkets,Brown,400-599G,100,10000,1000,N/A
2019,8,Minimarkets,Green,200-249G,100,10000,1000,N/A
2019,8,Minimarkets,Green,350-399G,100,10000,1000,N/A
2019,8,Minimarkets,Green,400-599G,100,10000,1000,N/A
2019,8,Minimarkets,Green,600-899G,100,10000,1000,N/A
2019,8,Minimarkets,Blue,400-599G,100,10000,1000,N/A
2019,8,Minimarkets,Yellow,350-399G,100,10000,1000,N/A
2019,8,Minimarkets,Black,200-249G,100,10000,1000,N/A
2019,8,Minimarkets,Black,400-599G,100,10000,1000,N/A
2019,8,Minimarkets,White,<200G,100,10000,1000,N/A
2019,8,Minimarkets,Red,350-399G,100,10000,1000,N/A
2019,8,Minimarkets,Pale,<200G,100,10000,1000,N/A
2019,8,Minimarkets,Pale,400-599G,100,10000,1000,N/A
2019,8,Minimarkets,Mat,400-599G,100,10000,1000,N/A
2019,8,Minimarkets,Silver,400-599G,100,10000,1000,N/A
2019,8,Supermarkets,Green,200-249G,100,10000,1000,N/A
2019,8,Supermarkets,Green,300-349G,100,10000,1000,N/A
2019,8,Supermarkets,Green,350-399G,100,10000,1000,N/A
2019,8,Supermarkets,Green,400-599G,100,10000,1000,N/A
2019,8,Supermarkets,Green,600-899G,100,10000,1000,N/A
2019,8,Supermarkets,Blue,400-599G,100,10000,1000,N/A
2019,8,Supermarkets,Black,200-249G,100,10000,1000,N/A
2019,8,Supermarkets,Black,400-599G,100,10000,1000,N/A
2019,8,Supermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,8,Supermarkets,Red,350-399G,100,10000,1000,N/A
2019,8,Supermarkets,Pale,<200G,100,10000,1000,N/A
2019,8,Supermarkets,Pale,400-599G,100,10000,1000,N/A
2019,8,Supermarkets,Cream,<200G,100,10000,1000,N/A
2019,8,Supermarkets,Cream,250-299G,100,10000,1000,N/A
2019,8,Supermarkets,Cream,400-599G,100,10000,1000,N/A
2019,8,Supermarkets,Deep,<200G,100,10000,1000,N/A
2019,8,Supermarkets,Deep,350-399G,100,10000,1000,N/A
2019,8,Supermarkets,Deep,400-599G,100,10000,1000,N/A
2019,8,Supermarkets,White,<200G,100,10000,1000,N/A
2019,8,Supermarkets,Dim,<200G,100,10000,1000,N/A
2019,8,Supermarkets,Dim,350-399G,100,10000,1000,N/A
2019,8,Supermarkets,Dim,400-599G,100,10000,1000,N/A
2019,9,Hypermarkets,Green,200-249G,100,10000,1000,N/A
2019,9,Hypermarkets,Green,350-399G,100,10000,1000,N/A
2019,9,Hypermarkets,Green,400-599G,100,10000,1000,N/A
2019,9,Hypermarkets,Green,600-899G,100,10000,1000,N/A
2019,9,Hypermarkets,Blue,400-599G,100,10000,1000,N/A
2019,9,Hypermarkets,Black,200-249G,100,10000,1000,N/A
2019,9,Hypermarkets,Black,400-599G,100,10000,1000,N/A
2019,9,Hypermarkets,White,<200G,100,10000,1000,N/A
2019,9,Hypermarkets,Red,350-399G,100,10000,1000,N/A
2019,9,Hypermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,9,Hypermarkets,Purple,400-599G,100,10000,1000,N/A
2019,9,Hypermarkets,Pink,<200G,100,10000,1000,N/A
2019,9,Hypermarkets,Brown,400-599G,100,10000,1000,N/A
2019,9,Hypermarkets,Orange,250-299G,100,10000,1000,N/A
2019,9,Hypermarkets,Orange,400-599G,100,10000,1000,N/A
2019,9,Minimarkets,Green,200-249G,100,10000,1000,N/A
2019,9,Minimarkets,Green,350-399G,100,10000,1000,N/A
2019,9,Minimarkets,Green,400-599G,100,10000,1000,N/A
2019,9,Minimarkets,Green,600-899G,100,10000,1000,N/A
2019,9,Minimarkets,Blue,400-599G,100,10000,1000,N/A
2019,9,Minimarkets,Black,200-249G,100,10000,1000,N/A
2019,9,Minimarkets,Black,400-599G,100,10000,1000,N/A
2019,9,Minimarkets,Yellow,350-399G,100,10000,1000,N/A
2019,9,Minimarkets,White,<200G,100,10000,1000,N/A
2019,9,Minimarkets,Red,350-399G,100,10000,1000,N/A
2019,9,Minimarkets,Pale,<200G,100,10000,1000,N/A
2019,9,Minimarkets,Pale,400-599G,100,10000,1000,N/A
2019,9,Minimarkets,Mat,400-599G,100,10000,1000,N/A
2019,9,Minimarkets,Vivid,350-399G,100,10000,1000,N/A
2019,9,Supermarkets,Green,200-249G,100,10000,1000,N/A
2019,9,Supermarkets,Green,300-349G,100,10000,1000,N/A
2019,9,Supermarkets,Green,350-399G,100,10000,1000,N/A
2019,9,Supermarkets,Green,400-599G,100,10000,1000,N/A
2019,9,Supermarkets,Green,600-899G,100,10000,1000,N/A
2019,9,Supermarkets,Blue,400-599G,100,10000,1000,N/A
2019,9,Supermarkets,Black,200-249G,100,10000,1000,N/A
2019,9,Supermarkets,Black,400-599G,100,10000,1000,N/A
2019,9,Supermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,9,Supermarkets,Red,350-399G,100,10000,1000,N/A
2019,9,Supermarkets,Pale,<200G,100,10000,1000,N/A
2019,9,Supermarkets,Pale,400-599G,100,10000,1000,N/A
2019,9,Supermarkets,Glossy,300-349G,100,10000,1000,N/A
2019,9,Supermarkets,Glossy,400-599G,100,10000,1000,N/A
2019,9,Supermarkets,Dim,<200G,100,10000,1000,N/A
2019,9,Supermarkets,Dim,350-399G,100,10000,1000,N/A
2019,9,Supermarkets,Dim,400-599G,100,10000,1000,N/A
2019,9,Supermarkets,Deep,<200G,100,10000,1000,N/A
2019,9,Supermarkets,Deep,350-399G,100,10000,1000,N/A
2019,9,Supermarkets,Deep,400-599G,100,10000,1000,N/A
2019,9,Supermarkets,Beige,200-249G,100,10000,1000,N/A
2019,9,Supermarkets,Beige,350-399G,100,10000,1000,N/A
2019,10,Hypermarkets,Green,200-249G,100,10000,1000,N/A
2019,10,Hypermarkets,Green,350-399G,100,10000,1000,N/A
2019,10,Hypermarkets,Green,400-599G,100,10000,1000,N/A
2019,10,Hypermarkets,Green,600-899G,100,10000,1000,N/A
2019,10,Hypermarkets,Blue,400-599G,100,10000,1000,N/A
2019,10,Hypermarkets,Black,200-249G,100,10000,1000,N/A
2019,10,Hypermarkets,Black,400-599G,100,10000,1000,N/A
2019,10,Hypermarkets,Black,600-899G,100,10000,1000,N/A
2019,10,Hypermarkets,Red,350-399G,100,10000,1000,N/A
2019,10,Hypermarkets,White,<200G,100,10000,1000,N/A
2019,10,Hypermarkets,Purple,400-599G,100,10000,1000,N/A
2019,10,Hypermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,10,Hypermarkets,Pink,<200G,100,10000,1000,N/A
2019,10,Hypermarkets,Brown,400-599G,100,10000,1000,N/A
2019,10,Minimarkets,Green,200-249G,100,10000,1000,N/A
2019,10,Minimarkets,Green,350-399G,100,10000,1000,N/A
2019,10,Minimarkets,Green,400-599G,100,10000,1000,N/A
2019,10,Minimarkets,Green,600-899G,100,10000,1000,N/A
2019,10,Minimarkets,Blue,400-599G,100,10000,1000,N/A
2019,10,Minimarkets,Yellow,350-399G,100,10000,1000,N/A
2019,10,Minimarkets,Black,200-249G,100,10000,1000,N/A
2019,10,Minimarkets,Black,400-599G,100,10000,1000,N/A
2019,10,Minimarkets,Red,350-399G,100,10000,1000,N/A
2019,10,Minimarkets,Orange,400-599G,100,10000,1000,N/A
2019,10,Minimarkets,White,<200G,100,10000,1000,N/A
2019,10,Minimarkets,Mat,400-599G,100,10000,1000,N/A
2019,10,Minimarkets,Pale,<200G,100,10000,1000,N/A
2019,10,Minimarkets,Pale,400-599G,100,10000,1000,N/A
2019,10,Minimarkets,Silver,400-599G,100,10000,1000,N/A
2019,10,Supermarkets,Green,200-249G,100,10000,1000,N/A
2019,10,Supermarkets,Green,300-349G,100,10000,1000,N/A
2019,10,Supermarkets,Green,350-399G,100,10000,1000,N/A
2019,10,Supermarkets,Green,400-599G,100,10000,1000,N/A
2019,10,Supermarkets,Green,600-899G,100,10000,1000,N/A
2019,10,Supermarkets,Blue,400-599G,100,10000,1000,N/A
2019,10,Supermarkets,Black,200-249G,100,10000,1000,N/A
2019,10,Supermarkets,Black,400-599G,100,10000,1000,N/A
2019,10,Supermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,10,Supermarkets,Red,350-399G,100,10000,1000,N/A
2019,10,Supermarkets,Pale,<200G,100,10000,1000,N/A
2019,10,Supermarkets,Pale,400-599G,100,10000,1000,N/A
2019,10,Supermarkets,Glossy,300-349G,100,10000,1000,N/A
2019,10,Supermarkets,Glossy,400-599G,100,10000,1000,N/A
2019,10,Supermarkets,Dim,<200G,100,10000,1000,N/A
2019,10,Supermarkets,Dim,350-399G,100,10000,1000,N/A
2019,10,Supermarkets,Dim,400-599G,100,10000,1000,N/A
2019,10,Supermarkets,Deep,<200G,100,10000,1000,N/A
2019,10,Supermarkets,Deep,350-399G,100,10000,1000,N/A
2019,10,Supermarkets,Deep,400-599G,100,10000,1000,N/A
2019,10,Supermarkets,Beige,200-249G,100,10000,1000,N/A
2019,10,Supermarkets,Beige,350-399G,100,10000,1000,N/A
2019,11,Hypermarkets,Green,200-249G,100,10000,1000,N/A
2019,11,Hypermarkets,Green,350-399G,100,10000,1000,N/A
2019,11,Hypermarkets,Green,400-599G,100,10000,1000,N/A
2019,11,Hypermarkets,Green,600-899G,100,10000,1000,N/A
2019,11,Hypermarkets,Blue,400-599G,100,10000,1000,N/A
2019,11,Hypermarkets,Black,200-249G,100,10000,1000,N/A
2019,11,Hypermarkets,Black,400-599G,100,10000,1000,N/A
2019,11,Hypermarkets,Black,600-899G,100,10000,1000,N/A
2019,11,Hypermarkets,White,<200G,100,10000,1000,N/A
2019,11,Hypermarkets,Red,350-399G,100,10000,1000,N/A
2019,11,Hypermarkets,Purple,400-599G,100,10000,1000,N/A
2019,11,Hypermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,11,Hypermarkets,Pink,<200G,100,10000,1000,N/A
2019,11,Hypermarkets,Deep,<200G,100,10000,1000,N/A
2019,11,Hypermarkets,Deep,350-399G,100,10000,1000,N/A
2019,11,Minimarkets,Green,200-249G,100,10000,1000,N/A
2019,11,Minimarkets,Green,350-399G,100,10000,1000,N/A
2019,11,Minimarkets,Green,400-599G,100,10000,1000,N/A
2019,11,Minimarkets,Green,600-899G,100,10000,1000,N/A
2019,11,Minimarkets,Blue,400-599G,100,10000,1000,N/A
2019,11,Minimarkets,Yellow,350-399G,100,10000,1000,N/A
2019,11,Minimarkets,Black,200-249G,100,10000,1000,N/A
2019,11,Minimarkets,Black,400-599G,100,10000,1000,N/A
2019,11,Minimarkets,White,<200G,100,10000,1000,N/A
2019,11,Minimarkets,Red,350-399G,100,10000,1000,N/A
2019,11,Minimarkets,Pale,<200G,100,10000,1000,N/A
2019,11,Minimarkets,Pale,400-599G,100,10000,1000,N/A
2019,11,Minimarkets,Pastel,250-299G,100,10000,1000,N/A
2019,11,Minimarkets,Mat,400-599G,100,10000,1000,N/A
2019,11,Minimarkets,Vivid,350-399G,100,10000,1000,N/A
2019,11,Supermarkets,Green,200-249G,100,10000,1000,N/A
2019,11,Supermarkets,Green,300-349G,100,10000,1000,N/A
2019,11,Supermarkets,Green,350-399G,100,10000,1000,N/A
2019,11,Supermarkets,Green,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Green,600-899G,100,10000,1000,N/A
2019,11,Supermarkets,Blue,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Black,200-249G,100,10000,1000,N/A
2019,11,Supermarkets,Black,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Red,350-399G,100,10000,1000,N/A
2019,11,Supermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,11,Supermarkets,Pale,<200G,100,10000,1000,N/A
2019,11,Supermarkets,Pale,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Glossy,300-349G,100,10000,1000,N/A
2019,11,Supermarkets,Glossy,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Dim,<200G,100,10000,1000,N/A
2019,11,Supermarkets,Dim,350-399G,100,10000,1000,N/A
2019,11,Supermarkets,Dim,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Deep,<200G,100,10000,1000,N/A
2019,11,Supermarkets,Deep,350-399G,100,10000,1000,N/A
2019,11,Supermarkets,Deep,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Beige,200-249G,100,10000,1000,N/A
2019,11,Supermarkets,Beige,350-399G,100,10000,1000,N/A
2019,12,Hypermarkets,Green,200-249G,100,10000,1000,N/A
2019,12,Hypermarkets,Green,350-399G,100,10000,1000,N/A
2019,12,Hypermarkets,Green,400-599G,100,10000,1000,N/A
2019,12,Hypermarkets,Green,600-899G,100,10000,1000,N/A
2019,12,Hypermarkets,Blue,400-599G,100,10000,1000,N/A
2019,12,Hypermarkets,Black,200-249G,100,10000,1000,N/A
2019,12,Hypermarkets,Black,400-599G,100,10000,1000,N/A
2019,12,Hypermarkets,Black,600-899G,100,10000,1000,N/A
2019,12,Hypermarkets,White,<200G,100,10000,1000,N/A
2019,12,Hypermarkets,Red,350-399G,100,10000,1000,N/A
2019,12,Hypermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,12,Hypermarkets,Purple,400-599G,100,10000,1000,N/A
2019,12,Hypermarkets,Pink,<200G,100,10000,1000,N/A
2019,12,Hypermarkets,Orange,250-299G,100,10000,1000,N/A
2019,12,Hypermarkets,Orange,400-599G,100,10000,1000,N/A
2019,12,Minimarkets,Green,200-249G,100,10000,1000,N/A
2019,12,Minimarkets,Green,300-349G,100,10000,1000,N/A
2019,12,Minimarkets,Green,350-399G,100,10000,1000,N/A
2019,12,Minimarkets,Green,400-599G,100,10000,1000,N/A
2019,12,Minimarkets,Green,600-899G,100,10000,1000,N/A
2019,12,Minimarkets,Blue,400-599G,100,10000,1000,N/A
2019,12,Minimarkets,Yellow,350-399G,100,10000,1000,N/A
2019,12,Minimarkets,Black,200-249G,100,10000,1000,N/A
2019,12,Minimarkets,Black,400-599G,100,10000,1000,N/A
2019,12,Minimarkets,Red,350-399G,100,10000,1000,N/A
2019,12,Minimarkets,Grey,350-399G,100,10000,1000,N/A
2019,12,Minimarkets,White,<200G,100,10000,1000,N/A
2019,12,Minimarkets,Pale,<200G,100,10000,1000,N/A
2019,12,Minimarkets,Pale,400-599G,100,10000,1000,N/A
2019,12,Minimarkets,Mat,400-599G,100,10000,1000,N/A
2019,12,Minimarkets,Vivid,<200G,100,10000,1000,N/A
2019,12,Minimarkets,Vivid,350-399G,100,10000,1000,N/A
2019,12,Supermarkets,Green,200-249G,100,10000,1000,N/A
2019,12,Supermarkets,Green,300-349G,100,10000,1000,N/A
2019,12,Supermarkets,Green,350-399G,100,10000,1000,N/A
2019,12,Supermarkets,Green,400-599G,100,10000,1000,N/A
2019,12,Supermarkets,Green,600-899G,100,10000,1000,N/A
2019,12,Supermarkets,Blue,400-599G,100,10000,1000,N/A
2019,12,Supermarkets,Black,200-249G,100,10000,1000,N/A
2019,12,Supermarkets,Black,400-599G,100,10000,1000,N/A
2019,12,Supermarkets,Red,350-399G,100,10000,1000,N/A
2019,12,Supermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,12,Supermarkets,Deep,<200G,100,10000,1000,N/A
2019,12,Supermarkets,Deep,350-399G,100,10000,1000,N/A
2019,12,Supermarkets,Deep,400-599G,100,10000,1000,N/A
2019,12,Supermarkets,Pale,<200G,100,10000,1000,N/A
2019,12,Supermarkets,Pale,400-599G,100,10000,1000,N/A
2019,12,Supermarkets,White,<200G,100,10000,1000,N/A
2019,12,Supermarkets,Dim,350-399G,100,10000,1000,N/A
2019,12,Supermarkets,Dim,400-599G,100,10000,1000,N/A
2019,12,Supermarkets,Vivid,<200G,100,10000,1000,N/A
2019,12,Supermarkets,Vivid,350-399G,100,10000,1000,N/A
